balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
15815|331|2|2|946265.75|762507.85|717864.615
13854|534|41|1|138943.41|332206.47|378322.16
92435|1804|7|1|795393.49|340876.89|391886.735
30410|228|17|2|147632.53|540894.04|528226.245
95702|1027|69|3|268619.87|177243.11|379264.865
79733|974|56|3|774391.49|456883.73|864239.9
81654|1189|96|1|303932.59|456797.46|416077.255
76874|1384|88|2|476724.15|748558.41|607475.25
90509|1341|43|3|948177.19|431081.72|339122.295
77380|22|31|3|809764.11|764936.73|508939.39
83090|647|10|1|403657.57|787321.93|214328.34
62341|290|28|2|557704.05|165959.7|123167.21
64498|1303|23|1|331055.26|208550.96|650051.21
89585|1378|36|2|949110.93|488893.44|202770.68
53311|179|57|3|155213.49|526101.67|481168.82
66176|741|23|2|257158.19|321883.52|467398.595
11362|42|100|3|691972.28|863484.2|280916.965
513|299|79|2|404130.87|246476.66|258258.22
73009|1076|89|3|605224.19|874753.3|255320.9
12408|1024|71|1|853399.66|328761.24|405386.82
25097|523|16|2|589887.37|394663.3|229096.94
86136|750|30|2|501782.14|103800.91|65167.9
29769|954|11|3|400941.41|697856.05|323130.29
41386|675|18|1|850968.25|923956.7|451441.94
32874|1214|46|3|465854.15|431687.85|460664.125
74932|1617|8|1|363567.65|910065.7|491357.73
22665|969|32|3|948285.4|679894.9|731125.425
24181|1370|69|3|280751.44|550829.02|528521.02
56001|1740|26|1|951282.68|265649.28|546191.035
63027|1524|92|2|895348.48|763231.96|760417.4
6330|648|3|1|725919.66|793927.26|688363.95
15510|345|28|3|536359.45|21122.59|720425.545
36188|833|87|2|771958.74|29785.52|277447.815
36722|876|61|2|314709.43|166677.31|422446.445
82482|1265|64|1|17300.49|361917.26|278943.02
47385|1148|74|3|699382.83|582145.4|284247.76
83581|778|82|2|496241.37|287915.93|235535.935
11851|307|3|3|589509.78|694037.33|753331.965
26294|1249|65|3|392517.32|312272.45|608542.525
25543|1395|69|3|210794.26|656760.28|702323.865
81753|1764|3|3|732696.94|502410.83|799626.525
55837|1210|61|3|990186.35|154365.45|823736.065
13861|311|77|2|699631.63|89301.03|435355.145
43538|1727|57|2|420145.87|487237.37|106523.695
17425|620|26|3|122406.42|816840.71|234256.115
65964|109|33|3|744597.32|248677.28|628320.0
64043|1699|59|3|447605.5|256179.06|740774.705
21295|36|58|2|997090.11|77887.84|380130.2
91116|40|25|3|329453.79|505252.83|334457.545
37692|350|14|2|917612.76|385485.19|501906.075
73413|397|7|2|447699.16|111181.1|526012.31
14717|406|57|3|541529.11|521197.53|284247.55
10439|1751|30|3|764180.2|380323.7|774360.255
11190|208|84|3|403415.52|642129.3|163302.71
90377|1743|6|1|693635.48|913607.04|153980.015
45549|300|10|2|416135.7|347889.12|288315.905
20031|313|68|2|228538.47|67254.85|480333.5
40349|1238|8|3|457776.94|699434.63|590097.415
68028|1657|76|1|491120.91|230309.56|630299.395
83619|1687|64|3|731756.05|485867.54|338405.53
98337|609|26|2|946010.69|486417.16|367359.68
58376|1229|41|3|411701.27|60931.27|24072.42
24398|1090|8|2|663168.69|507044.48|818009.85
1432|1740|29|3|136908.2|330912.55|498387.06
48835|1026|23|2|77259.1|475535.71|160991.335
43702|587|84|2|971711.29|483336.27|483225.02
87901|571|74|3|175517.33|76659.54|436258.23
70599|203|30|2|346675.53|95308.96|663935.65
38102|308|42|3|515793.39|537890.83|698099.385
11987|1448|6|1|341198.87|125132.52|514174.87
1291|501|46|2|194239.33|808025.64|309015.28
74193|283|63|3|864766.62|528252.77|616350.4
87472|27|82|2|394803.78|822549.2|460211.82
24692|1554|10|2|724266.13|6877.18|554419.47
33846|65|98|1|108663.8|892061.57|88763.075
90056|1471|57|3|286586.46|448292.99|542319.405
53755|811|41|1|466951.74|16911.02|595404.01
4329|1074|55|2|312314.46|666413.16|622738.805
62766|699|15|2|441390.06|893699.76|386652.925
27850|1584|16|1|660639.47|8742.33|554911.655
12910|913|38|2|840032.81|787581.69|416095.745
2534|452|80|1|165455.79|256435.22|434997.105
51168|875|59|2|69403.86|919460.52|276853.785
60933|338|49|2|696011.38|317623.06|554365.48
35081|601|87|1|344421.97|258771.38|55589.47
54804|1690|28|2|223007.85|486042.34|544699.295
4095|823|90|2|568268.09|801972.55|454224.96
68236|1561|17|1|158718.71|398842.45|693853.69
70017|454|41|2|972527.01|254394.85|416656.77
98652|3|77|3|663654.0|545773.64|804198.105
59601|1526|98|2|465549.81|448997.94|543907.535
17281|862|84|1|286301.2|704805.46|613778.035
97067|919|37|3|707831.94|607121.07|422126.465
36928|41|16|3|438808.99|820563.51|803275.625
39114|1749|36|1|793611.69|636164.43|730078.59
1102|61|37|2|570075.58|53977.79|533041.235
95068|90|55|3|981716.67|665970.29|290496.46
63547|1689|35|2|12717.42|157366.49|590192.735
96746|390|36|1|964830.05|26825.26|435750.47
31742|951|67|3|28730.22|749744.72|672283.795
68370|1060|2|2|171593.12|811957.79|912944.28
55924|283|86|2|561440.64|416632.38|670492.62
47778|208|91|1|918587.95|834113.9|362720.08
53090|291|39|1|345577.2|737725.45|248239.33
73358|1773|31|1|661921.38|731151.11|210331.9
85131|442|84|1|944462.63|664384.23|385448.45
21644|589|36|1|118361.52|709375.34|434424.13
53706|1097|3|3|149314.66|216544.34|318106.18
73380|898|69|3|233129.28|804658.27|493216.12
92679|1055|84|2|659373.82|189657.09|343611.76
56573|469|82|3|476873.73|197934.42|679657.25
74409|1496|45|2|680496.4|564761.34|421696.89
59798|1268|84|1|53779.47|87243.99|860134.35
49206|1189|13|2|813329.51|708007.1|247617.84
26347|951|93|2|465172.07|63878.68|388746.44
45557|1214|66|1|864267.77|120159.78|389227.85
57017|271|37|3|813887.95|59552.82|365076.645
87248|1219|98|1|287616.07|144671.54|521840.25
27647|1279|40|3|674651.06|290942.17|640345.42
37459|1456|2|3|741328.82|608822.61|99820.545
47158|1146|22|3|52690.47|662367.39|711394.775
30547|1275|24|2|486433.49|547161.36|503334.805
20765|1625|91|1|768816.65|732702.35|287825.165
33272|767|34|2|10368.47|597865.32|475970.8
93924|594|81|3|163593.97|658714.05|454562.74
62961|488|61|2|975611.9|986121.22|513777.115
33777|1460|19|1|467251.08|526404.98|416235.68
64627|1567|77|2|204406.79|495139.69|804932.955
48949|1528|77|3|196635.82|307242.83|928902.815
56461|1330|85|2|487630.77|132715.94|697076.295
59212|1673|78|2|374115.2|776133.83|481454.2
16157|649|6|1|550122.78|183835.71|507901.33
8913|306|27|3|825105.15|161443.52|445198.29
69300|664|91|1|919682.33|876149.6|610540.355
78288|1127|51|3|456167.14|337428.12|623305.2
98647|951|69|3|525189.34|772316.12|631485.025
67119|175|67|3|870287.01|307403.35|745073.255
72372|677|7|1|12281.57|279969.33|345844.87
17290|1130|6|1|228826.55|471947.85|148528.75
41684|1628|17|3|863987.62|699557.8|808208.67
3741|1693|32|3|805210.58|506707.99|493970.865
82105|586|36|3|420351.24|503978.53|289326.965
28275|679|29|1|530482.34|504065.44|430283.925
83531|1143|49|2|650670.97|204203.11|398791.95
70637|570|31|3|192315.28|660111.83|688287.57
64776|1651|4|1|83417.4|237544.98|619004.29
79666|675|77|3|707955.21|584733.59|379570.405
11219|1567|99|1|722372.12|400926.35|789464.82
93208|765|97|1|275440.98|982971.71|235440.24
11953|182|33|3|469507.32|120477.31|573476.18
87064|551|63|3|320935.84|309650.64|674321.435
61495|1347|98|3|747018.16|872103.05|723217.05
77107|966|7|2|513955.59|427646.77|364180.415
95874|295|31|3|646523.35|33048.76|586938.705
41912|1612|16|1|689126.53|505127.37|537912.99
82251|635|46|1|928948.7|40460.45|439782.725
61649|1755|13|2|869081.46|913391.84|505596.435
81855|135|13|1|974645.99|36035.94|220826.215
4898|1375|32|3|386864.04|650013.52|649587.5
36809|154|60|1|103736.18|337120.7|255971.68
81954|1719|53|2|42312.16|117497.57|779858.5
53912|598|15|2|108787.08|154775.4|563868.1
41260|1577|80|3|824328.92|551477.77|722798.395
46840|264|60|3|353154.06|705661.31|172248.935
30570|827|15|2|358322.56|805271.1|810609.32
31472|702|44|2|111404.57|445548.61|543546.065
16317|1090|5|1|181399.19|402350.95|412582.645
43011|487|9|3|278093.05|476841.71|382902.205
65045|1060|62|3|901045.83|27655.83|776882.29
58667|1719|57|1|568714.76|240621.33|514420.51
94880|298|43|2|277615.14|765186.26|595978.55
66303|97|4|3|120266.22|547033.06|577822.34
91812|1750|94|2|737954.46|773720.52|133294.165
26595|1568|46|2|777869.66|537158.74|772545.925
86041|232|51|1|859076.39|346786.29|424105.795
53122|560|67|3|819664.36|361756.18|335317.055
98107|843|48|2|968080.42|980320.48|677939.61
71677|1361|43|3|630972.25|303347.38|829278.845
77007|144|97|2|907221.27|868443.7|889428.945
45991|658|39|1|112504.21|970350.43|582103.505
24854|1399|61|1|160667.34|631945.42|421886.955
38958|689|42|3|978704.76|835415.41|465922.045
92067|1113|65|3|819892.82|247871.52|174443.335
58034|692|34|2|416247.59|221384.12|437568.765
13717|871|97|3|994144.89|246986.03|546559.185
88292|699|13|2|383898.6|936842.44|844621.27
16153|161|36|3|280369.32|84621.88|262670.8
26120|525|15|1|868020.27|233478.13|643369.095
48022|1448|11|1|947402.92|223139.65|485208.235
80627|44|20|1|389201.4|970777.78|398074.345
66925|523|12|1|476473.34|711451.33|525352.445
60715|1201|87|1|233490.99|697141.32|604144.625
31844|911|12|2|770915.87|724295.48|368383.435
3442|1038|82|3|700391.89|241656.95|432828.385
33714|1108|77|3|326228.62|337462.89|325317.095
35523|1418|17|3|555249.02|324529.56|360204.475
72525|379|78|3|673667.28|236484.19|571276.61
68629|1361|94|1|500548.07|678833.22|369686.28
17932|817|73|1|789124.72|48359.92|444234.25
59134|186|72|2|800782.16|722201.86|218006.4
61922|553|69|3|166612.83|967339.57|458096.35
45525|1367|49|1|55.16|738369.79|355658.965
66842|1050|3|3|293568.18|384307.18|123822.655
71592|134|6|2|799547.63|333986.27|286980.225
12213|887|88|3|115413.72|272064.35|589377.74
24634|1595|45|1|877825.52|977339.2|777991.88
38512|342|73|2|472914.55|405095.65|139411.43
85958|26|47|1|379663.2|26817.99|525833.475
49569|882|32|1|737150.97|474871.28|541716.23
68734|1586|38|3|956032.86|379051.66|602374.235
45327|734|49|2|564542.73|630269.28|836338.86
36889|1688|70|1|552082.44|623585.54|416152.225
13068|710|5|2|358399.16|312441.55|706655.41
45145|1394|48|3|134179.38|559268.82|846604.05
96976|674|73|3|567328.71|752111.29|430316.335
18528|1446|57|1|144435.04|387348.97|750755.415
69761|352|53|1|449025.52|240786.53|455135.07
73856|1224|49|3|571530.08|925956.91|109500.235
64714|1549|48|3|290106.62|603334.09|347667.14
32990|164|38|3|660522.65|278551.44|363595.57
26481|886|37|2|698586.11|480094.43|625356.175
46680|845|53|2|710257.39|480947.93|468477.325
26762|271|58|3|76966.57|265990.62|373687.78
29150|321|9|1|577331.88|844072.59|326930.895
12073|334|52|3|514471.06|157915.93|637302.13
24757|740|2|2|834291.77|26180.99|742455.76
34358|296|38|1|422984.15|389988.08|518688.165
14114|866|63|1|70733.8|259674.24|314187.095
67096|1267|89|2|198131.39|959860.12|682263.775
53955|1391|98|1|2352.8|461234.3|159500.65
25491|371|42|1|853025.83|153100.62|345132.285
74031|943|37|1|603467.16|141850.37|249883.925
30363|499|67|3|233487.17|2549.15|277618.91
55321|916|67|1|233031.05|346347.51|710307.155
3571|713|55|1|159683.17|305442.69|248884.66
72449|1584|37|3|442148.83|661252.65|562504.09
2292|1321|48|1|236044.02|552828.39|386347.54
82729|519|98|3|290827.51|560854.34|455885.335
9751|311|93|1|512741.47|740534.76|147474.725
35731|871|97|3|254278.26|778326.91|342193.12
64379|960|68|1|859889.88|81187.97|333591.33
52693|1644|73|3|86461.2|941789.74|638743.86
70093|288|1|1|300050.44|301115.74|306997.195
13844|136|10|3|103906.04|591902.57|387941.2
20624|1755|85|3|878915.54|756170.59|834525.175
64969|196|60|3|222110.89|427330.03|507956.305
39589|1095|14|1|460782.88|307768.74|592662.975
41190|566|13|3|479343.12|805536.92|254582.555
99905|1685|1|3|58540.51|867783.09|378489.905
34264|602|7|3|101823.97|929353.44|488530.48
87804|583|73|3|790415.74|726260.02|666957.93
83461|1706|94|2|643499.83|48931.75|245654.445
54452|503|31|1|976825.61|678946.35|443133.955
91124|526|44|2|169063.48|75615.96|453197.665
21856|244|86|1|796579.22|202592.63|705228.225
21400|396|75|1|610136.73|168389.01|476240.68
27435|927|27|1|938407.58|147696.64|734339.575
82221|411|76|1|111169.24|803428.82|579102.505
46762|1149|7|2|220993.43|918292.83|271381.21
58101|1323|91|2|392582.34|777890.61|255847.73
74624|798|63|2|803840.71|492352.33|554218.56
14522|1387|37|2|542571.51|223140.2|448594.93
74354|56|52|2|940500.14|478463.62|490478.075
70164|1345|2|3|539388.9|177674.59|469976.65
82695|1186|3|3|187333.21|392411.98|271222.395
36483|418|96|2|336709.75|939268.77|551316.73
45312|1789|63|3|153523.55|82822.15|566825.395
75635|346|57|3|584880.12|877466.43|443026.615
81830|622|55|3|985483.43|158334.58|475550.18
23031|1497|63|3|683360.59|868996.18|626957.88
77638|1266|15|3|9179.25|362858.44|315338.405
76080|712|14|2|39667.15|64713.01|478369.865
84729|956|54|1|833260.21|71095.5|627333.805
63766|1209|87|2|753086.44|923816.71|403820.93
22726|1496|85|2|591420.37|164542.88|397755.135
66971|944|59|3|448643.84|623702.12|634783.18
91756|1613|89|3|695542.18|256992.36|770982.165
31139|1686|2|2|697842.31|226740.06|845232.43
98612|348|84|3|112115.15|280175.33|415695.275
124|995|82|2|982120.08|589246.54|746085.195
16154|1193|88|1|145996.04|43283.17|223492.355
56413|1101|75|3|448085.5|986039.89|273130.335
86651|893|45|2|588686.76|762497.1|777020.46
45188|943|25|1|85305.5|552114.61|231544.59
28191|58|100|1|966542.79|744644.6|732197.965
68421|1118|40|2|163970.36|286721.46|387608.455
98937|679|10|2|473354.67|700477.51|431047.235
56579|1472|22|2|742319.92|871186.63|543320.99
22015|623|5|2|734131.84|626540.4|337825.98
31193|48|100|1|297533.07|546029.45|326273.6
93708|1425|8|3|620153.47|920107.46|286737.805
44207|1071|60|2|189182.18|497203.99|406317.885
68546|1827|88|2|520688.62|850777.15|394533.175
86107|1254|78|2|165792.26|731456.31|703659.655
73546|1032|76|3|673965.96|693893.18|512491.315
28561|243|12|3|465748.58|150366.33|529955.86
25514|511|74|3|787840.96|263652.78|456801.705
86318|688|24|2|591065.0|907063.3|899292.315
27337|1685|10|1|578239.61|903857.94|377334.44
23908|853|56|2|808116.7|17323.94|498370.065
3662|1423|52|3|219357.12|486943.32|504364.735
78018|506|84|1|862483.58|999510.16|525926.005
21127|1725|15|3|670771.61|688329.55|505224.05
74381|1547|47|1|867195.58|389167.31|745981.035
8231|8|14|3|31323.06|840645.45|325227.26
64769|239|100|1|62473.95|251.57|657815.21
44112|71|97|2|29277.16|49704.67|371673.58
6699|1700|59|1|971123.79|661473.45|618198.875
20870|1752|58|1|907169.76|259807.31|678016.87
4599|1023|59|1|557223.47|639711.02|292066.93
22342|1240|9|3|556246.09|539751.86|456438.925
67507|1606|9|3|195196.0|331589.75|365789.785
90786|1690|41|1|326225.57|147758.77|409927.06
92366|976|9|2|939775.67|445015.44|609871.495
85572|1600|95|2|166756.2|257526.43|774999.955
14493|376|79|2|174320.39|890669.69|259905.645
24030|1240|16|3|496373.99|626762.08|566268.4
49934|652|20|3|607984.16|935508.71|522795.465
33299|228|80|3|251876.16|541887.31|311149.21
68502|522|28|3|120204.12|836201.82|429901.02
91280|917|76|1|987486.08|926550.97|326850.115
63914|4|97|2|320240.98|239603.88|899901.005
49746|470|41|1|228434.18|948236.89|729994.45
97070|1371|44|3|12107.5|87004.8|543071.59
94373|1487|28|1|772224.31|827422.25|159916.625
91342|602|29|1|905326.23|732744.15|350210.25
91800|1315|16|3|583247.17|182712.17|250590.25
37720|1663|9|2|785069.93|176722.42|494365.695
6267|10|78|3|661399.26|286794.3|709093.75
46349|466|63|3|177061.09|109408.45|770947.68
49096|435|63|2|851653.28|541964.67|197254.96
73042|1507|21|1|247176.0|375353.33|385461.115
10343|570|70|3|130120.98|950040.66|248969.46
71811|428|85|1|739029.5|658828.11|166971.34
31351|999|81|2|159448.44|370897.74|104643.585
11283|1599|21|2|695744.43|539079.46|559554.105
17764|1146|50|2|311251.76|78708.38|595753.41
5992|938|1|3|14307.13|929787.62|898474.0
40153|1499|88|3|534725.65|888481.85|490335.32
52845|1285|56|1|252243.62|943403.34|678903.69
24333|329|61|1|307542.3|780455.57|580408.495
60440|1522|51|3|250176.75|357741.81|216968.535
89630|230|1|3|267301.91|676777.33|598546.285
80270|1365|47|3|315054.55|182469.59|502075.77
8376|601|94|3|88449.83|161906.41|404137.915
20867|1664|84|2|371797.21|272599.49|459843.51
7395|454|5|1|608432.21|111603.39|585433.32
64472|309|86|1|956386.33|897329.29|606428.895
56801|74|91|3|783547.66|120270.01|217389.525
65646|532|69|1|682170.42|150504.08|425581.075
59835|1290|39|2|191779.38|733352.64|629600.205
40759|1455|62|2|306268.07|812487.09|357440.345
80522|1270|3|2|612630.11|976700.62|674636.955
53806|146|90|3|637971.09|410632.02|306931.58
42456|85|100|1|430610.32|384178.09|251407.615
16165|1527|64|1|52445.59|188693.44|254604.315
46718|1715|4|1|479448.88|33466.97|418327.48
14202|449|55|1|137190.39|530152.69|178002.815
18858|785|92|3|317674.07|128994.58|739179.21
6513|1585|99|1|770040.89|464748.6|619500.035
20064|1017|56|1|445862.88|632839.75|575499.575
23602|44|21|3|130458.72|910670.06|283302.59
33559|1260|3|1|901894.43|104468.34|507978.845
5704|202|21|1|118603.94|742779.03|377750.775
47740|1682|56|3|577751.22|976951.76|324125.38
29980|491|18|1|829001.8|514540.59|753754.94
57672|1519|89|2|138059.1|892628.05|659534.61
50277|1374|13|3|204374.36|142943.72|484895.2
77706|171|51|1|870503.18|589221.99|815185.145
87494|1685|41|3|162394.85|924122.93|341240.055
16058|1115|17|1|24286.46|500259.75|735408.02
85086|1530|65|2|815917.24|996338.24|764153.745
28208|1506|21|3|460761.54|896329.01|295332.735
92756|771|51|1|654773.8|505662.95|372377.345
72054|749|88|3|649795.96|782603.23|471555.7
19919|1469|44|1|885554.74|845553.76|340041.985
97826|300|38|3|438747.66|774844.66|663579.78
8081|1691|17|1|961329.28|352916.93|448490.015
30249|11|63|2|354791.66|702257.77|236821.635
51607|940|98|3|840171.49|852971.66|343415.59
86180|591|22|1|964864.11|59206.5|705412.325
56116|1431|9|3|359475.78|753955.74|186135.32
97888|619|31|1|46232.33|972200.24|8002.43
88869|385|58|1|967999.21|963193.21|585966.185
30395|880|68|2|456245.15|581428.82|470371.04
51971|1000|46|1|497988.89|997561.72|213342.995
36341|1110|86|1|112645.8|521368.15|313715.435
17672|1373|16|3|272228.88|654267.68|234804.725
17452|635|17|1|193929.75|58010.74|753774.095
7825|803|17|3|404655.56|736832.99|837108.37
19597|277|47|3|278897.54|202303.84|698913.5
85657|1410|92|1|971763.51|762088.72|511532.6
57552|1278|8|3|999543.81|594996.96|468074.655
61289|1482|39|1|203950.79|669715.23|291641.915
51413|1793|59|1|222140.41|915432.27|491131.175
13722|1405|36|1|444516.78|621845.38|463505.635
92182|950|52|3|196677.74|842749.51|469297.68
67752|58|2|3|868443.85|853502.52|755239.725
24467|1207|44|2|373083.31|274106.48|969807.0
66989|764|51|2|693279.96|557508.91|680172.085
30787|1449|28|2|141942.54|307386.21|409735.95
34724|1107|10|3|784631.06|568530.29|432055.925
